gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,0,0,0,-0.8317279972193578,1,0,0,0,2,0,2,0,0,0,1,3,-0.3722445432190645,-0.7217428446844629
1,0,0,1,-1.281138853652432,1,0,0,0,0,0,0,0,0,0,1,2,-0.6848763061526685,-0.9887882240591174
1,0,0,1,0.2305158452588177,1,2,1,0,0,2,0,2,2,0,1,0,1.1491185812171896,0.660882673517616
1,0,0,0,-0.2597505435772633,0,1,0,0,0,2,2,0,0,0,0,2,-0.9741024825564836,-0.5565216364441411
1,0,1,0,0.8433488313039189,1,0,1,0,2,0,0,2,2,1,1,0,0.9819358202901286,1.142956483731721
0,0,1,1,-0.4231726731892902,1,0,0,0,2,0,0,2,2,1,1,0,0.1543811537011772,-0.3462883108859729
0,0,0,0,-1.117716724040405,1,0,1,0,0,0,0,2,0,0,1,1,0.5389015038334173,-0.8362287454325048
1,0,0,0,-1.117716724040405,0,1,0,2,0,2,2,0,0,0,0,3,-0.831997135768482,-0.9096579382882743
0,0,1,0,0.1896603128558109,1,2,0,2,0,2,2,0,0,1,0,1,0.1075699806416,0.0872820150312875
1,1,1,0,1.619603946961047,1,2,0,0,0,2,0,2,2,2,1,1,0.2864555348335554,1.3467153122971895
0,0,1,0,1.415326284946013,1,2,0,0,2,2,2,2,2,2,0,0,0.7110997475882902,1.5919285994234238
0,0,1,1,1.5378928821550335,1,2,1,0,2,2,0,2,2,1,1,2,1.3915335845614278,2.260657959457778
0,0,0,0,-0.0963284139652362,1,0,1,0,0,0,2,2,0,0,0,2,0.677663195402878,0.1211571136313161
0,0,0,0,0.0670937156467907,1,2,1,2,2,2,0,2,2,0,1,3,1.501874206773288,0.5769572824654904
1,0,0,0,-1.1585722564434118,1,0,2,1,1,1,1,1,1,1,0,3,-1.502400007085996,-0.9782699286034008
0,0,0,0,-1.281138853652432,1,0,1,0,0,0,0,0,0,0,0,2,0.1744430850124243,-0.9774302327476924
1,0,0,0,-1.117716724040405,1,0,1,0,0,0,0,0,2,0,0,3,0.4636692614162399,-0.8199872598023541
1,1,0,0,-1.281138853652432,1,2,1,0,0,0,0,0,0,0,1,2,0.386765191389792,-0.9746238808088772
0,0,1,1,-1.0768611916373982,1,0,0,0,0,0,2,0,0,0,1,3,-0.537755476536855,-0.8769981889530871
0,0,1,1,0.9250598961099324,1,0,2,1,1,1,1,1,1,2,0,3,-1.490697213821102,-0.5315296361071337
0,0,1,1,1.5787484145580404,1,0,0,2,0,2,2,2,2,2,1,1,0.5723380560188295,1.643194241140362
0,0,0,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,1,3,-1.5141028003508905,-0.999748464702049
0,1,0,0,-1.1585722564434118,1,2,1,0,0,2,0,0,2,0,1,2,0.8013784384889027,-0.8438081053932417
1,0,1,0,1.170193090527973,1,2,0,0,2,2,0,2,2,1,1,2,0.4987776412109225,1.163661615752743
0,0,1,1,-1.281138853652432,1,0,0,0,0,0,0,0,0,0,1,0,-0.686548133761939,-0.988810321318478
0,1,0,0,-1.2402833212494253,1,0,1,0,0,0,0,0,2,0,1,2,0.49209033077384,-0.9222091816051798
0,0,0,0,-0.7091614000103375,1,0,1,2,0,0,0,2,0,0,0,2,0.7127715751975607,-0.4470518135709894
0,0,0,0,-0.8725835296223645,1,0,2,1,1,1,1,1,1,1,0,1,-1.4990563518674551,-0.9033602193704608
0,0,1,1,1.619603946961047,1,2,2,1,1,1,1,1,1,2,1,0,-1.2917497283178994,-0.1298014609287128
0,0,0,0,1.129337558124966,0,1,0,2,0,2,0,0,2,1,1,2,-0.6832044785433977,0.2175011644441827
1,0,0,0,-0.30060607598027,1,0,2,1,1,1,1,1,1,1,1,0,-1.5174464555694316,-0.7802342902123662
1,1,1,0,-0.3414616083832767,0,1,0,2,0,0,0,0,2,0,0,0,-0.8620900327353529,-0.5791492300295483
0,1,0,0,-0.0554728815622295,1,0,1,2,0,0,0,0,0,0,1,1,0.2897991900520965,-0.0826901039715954
1,0,0,0,-0.8725835296223645,0,1,0,0,2,0,2,0,0,0,1,2,-0.977446137775025,-0.8205396912863728
1,0,0,0,-1.117716724040405,1,2,1,0,2,2,0,2,2,0,0,2,1.3514097219389332,-0.7650755702908922
1,1,1,1,-0.4231726731892902,0,1,0,2,0,0,0,0,2,0,0,3,-0.8303253081592115,-0.6194104365848333
0,0,0,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,0,2,-1.5090873175230786,-0.9996821729239668
1,0,0,0,-0.5865948028013173,1,2,1,0,0,0,0,0,0,0,1,0,0.3583441220321913,-0.3918749569471986
0,0,0,0,-1.1994277888464184,1,0,1,0,0,0,0,2,2,0,1,2,0.8214403698001502,-0.9021448701056196
1,0,1,1,0.679926701691892,1,2,1,0,0,0,0,2,0,0,0,2,0.6559294364823599,0.8719998894502141
1,1,0,0,-1.2402833212494253,1,0,1,0,2,0,0,0,0,0,1,2,0.3282512250653207,-0.9353128564061042
1,1,0,0,1.33361522014,1,0,1,0,2,2,0,2,2,0,1,0,1.1441030983893774,1.8625316375551588
1,0,1,1,0.3939379748708447,1,0,0,2,2,0,0,0,0,0,0,3,-0.3471671290800054,0.0085715771882988
1,0,1,1,-0.5865948028013173,1,0,2,1,1,1,1,1,1,1,0,0,-1.4990563518674551,-0.8555417501137995
1,0,0,1,-1.281138853652432,0,1,0,0,2,0,0,0,0,0,1,3,-1.1212233121722972,-0.994555608752273
0,1,0,0,-1.117716724040405,0,1,0,0,0,0,0,2,2,0,0,2,-0.6414087883116325,-0.9209054433028958
1,1,1,0,-0.9134390620253712,1,2,1,0,0,0,0,0,2,0,0,2,0.6910378162770426,-0.6319837771610997
1,1,1,0,1.5378928821550335,1,2,1,0,2,2,0,2,2,0,1,2,1.272833824303215,2.130063156635749
1,1,1,1,0.3530824424678379,1,2,1,0,2,2,2,2,2,1,1,2,1.5737627939719243,0.9957666391297704
1,0,1,1,-0.7091614000103375,1,0,2,1,1,1,1,1,1,0,1,2,-1.5007281794767255,-0.8811082791941864
0,0,0,0,-1.281138853652432,1,2,1,0,2,0,0,2,2,0,1,1,1.1825551334026017,-0.9641055853531604
1,0,0,0,-0.30060607598027,1,0,1,0,0,0,0,0,0,0,0,2,0.1627402917475302,-0.2441326808612293
0,0,0,0,-0.627450335204324,1,0,2,1,1,1,1,1,1,1,0,3,-1.4957126966489138,-0.8521166749128833
1,0,0,1,-0.9134390620253712,1,2,1,0,0,0,0,2,2,0,0,2,1.0137005448662704,-0.597224788186641
1,0,0,0,0.1896603128558109,1,2,1,0,0,0,2,2,2,0,0,0,1.134072132733754,0.5275920050535766
1,0,1,0,1.4970373497520268,1,2,1,0,0,2,0,2,2,1,0,0,1.1574777192635426,2.0151353107004923
0,0,0,1,-0.8317279972193578,1,0,0,0,0,0,0,0,0,0,1,2,-0.6798608233248566,-0.7960117333959412
1,1,0,0,-1.281138853652432,1,2,1,0,0,0,0,0,0,0,1,2,0.3499849839858382,-0.9751100205148135
0,1,0,0,-1.2402833212494253,1,0,1,0,0,0,0,0,0,0,1,2,0.1828022230587773,-0.946958112089219
1,1,1,0,0.679926701691892,1,0,0,0,2,0,0,0,0,2,0,3,-0.5043189243514428,0.0515507466449561
1,0,1,1,-0.5865948028013173,1,0,0,0,0,2,0,0,2,0,0,2,-0.2485293001330394,-0.5705092016194954
0,0,0,0,0.5982156368858784,1,2,0,2,2,0,2,0,2,2,0,3,0.3065174661448026,0.5367623676882876
1,0,0,0,1.4561818173490202,1,2,1,2,2,2,2,2,2,1,1,1,1.7493046929453382,2.5430388368287917
1,0,1,1,-0.8317279972193578,0,1,0,0,2,0,2,0,0,0,0,3,-0.9824616206028368,-0.8173797831977856
0,0,0,0,-1.281138853652432,1,2,1,0,2,0,0,0,0,0,1,3,0.5121522620850876,-0.972966586356821
1,1,0,0,-0.954294594428378,1,2,1,0,0,2,0,2,2,0,1,2,1.190914271448955,-0.6024397413957779
0,0,0,0,-0.9951501268313848,1,0,0,2,2,0,2,0,0,1,0,0,-0.2234518859939802,-0.8010278112708312
0,0,0,0,0.5573601044828717,1,0,2,1,1,1,1,1,1,2,1,2,-1.4639479720727722,-0.5942637554323008
1,0,0,0,-0.954294594428378,1,2,1,0,0,0,0,0,0,0,1,2,0.3800778809527094,-0.7057444289072806
0,0,1,0,0.8433488313039189,1,0,1,0,0,0,2,2,2,1,1,2,0.955186578541799,1.1448347507773846
1,1,0,0,0.5165045720798649,1,2,1,0,0,0,0,2,2,0,1,0,0.9702330270252344,0.8478696822282759
1,0,0,0,0.679926701691892,1,2,1,0,2,0,2,2,2,1,1,0,1.3965490673892398,1.2756063316742987
0,0,0,0,1.619603946961047,1,2,1,0,2,2,2,2,2,2,1,1,1.4433602404488166,2.441678708141036
1,0,0,0,-0.6683058676073308,1,0,2,1,1,1,1,1,1,0,0,0,-1.4923690414303723,-0.863695638817916
1,0,0,0,-0.9951501268313848,1,2,1,0,2,0,0,2,2,0,0,2,1.2026170647138488,-0.6462144121894222
0,0,1,0,1.4561818173490202,0,1,0,2,0,2,0,2,2,1,1,2,-0.3505107842985467,0.6372386060016143
1,0,1,0,-1.117716724040405,1,2,1,2,0,0,0,0,2,0,1,2,0.8114094041445267,-0.8257767417548704
0,0,0,0,-0.137183946368243,1,2,1,0,0,2,0,2,2,0,1,1,1.1273848222966714,0.2879030327675297
0,0,1,1,1.4970373497520268,0,1,0,0,2,2,0,2,2,2,1,1,-0.3321206805965698,0.6588276283970662
1,0,1,0,1.0884820257219594,1,2,1,0,0,2,0,2,2,1,1,0,1.1574777192635426,1.6260688651357813
0,1,0,0,1.415326284946013,1,2,0,0,2,0,0,0,0,0,0,2,-0.3337925082058406,0.638056204597962
0,0,0,0,-0.7091614000103375,1,2,2,1,1,1,1,1,1,0,1,1,-1.3201707976754995,-0.8318092935603549
1,0,0,0,-1.2402833212494253,1,0,2,1,1,1,1,1,1,1,0,1,-1.5241337660065142,-0.9959035415732784
0,0,0,0,-0.5865948028013173,1,0,1,2,0,0,0,0,0,0,1,2,0.3516568115951092,-0.398349453939898
1,0,1,0,1.619603946961047,1,2,0,2,2,2,2,2,2,2,1,1,0.7963629556610912,1.7765953959012049
0,0,0,0,0.8433488313039189,1,2,1,0,2,2,0,2,2,2,0,2,1.3597688599852862,1.502832449680883
1,0,0,0,1.2927596877369931,1,2,1,0,0,2,2,2,2,1,1,1,1.3296759630184154,2.036503360502337
1,0,0,0,-1.1585722564434118,1,2,1,0,2,0,0,0,2,0,1,2,0.8415023011113973,-0.8457305669576269
0,0,0,0,-1.1994277888464184,1,0,2,1,1,1,1,1,1,0,0,3,-1.5057436623045373,-0.9802365846865074
0,0,0,0,-1.281138853652432,0,1,0,0,0,0,0,0,0,0,1,3,-1.3302017633311234,-0.9973177661723666
1,0,1,0,1.619603946961047,1,2,1,2,2,2,2,2,2,2,1,2,1.694134381839408,2.715110195470946
0,0,0,0,-0.3823171407862835,1,0,1,0,2,0,2,0,0,0,1,3,0.4753720546811339,-0.2200908626767341
0,0,0,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,1,3,-1.494040869039643,-0.99948329758972
1,0,0,0,-1.281138853652432,0,1,0,0,0,0,0,2,2,0,1,3,-0.6547834091857976,-0.9883904733906238
0,0,1,1,0.0670937156467907,0,1,0,2,0,2,2,2,2,1,0,3,-0.1214704018284732,-0.1275254432145556
1,0,0,0,0.7616377664979054,1,2,0,2,0,0,2,0,0,1,0,1,-0.1666097472787797,0.336693781436064
1,0,0,0,-1.2402833212494253,1,0,2,1,1,1,1,1,1,0,0,3,-1.5057436623045373,-0.9856062187111696
1,0,0,1,-0.954294594428378,1,0,0,0,0,0,0,2,0,0,0,2,-0.318746059722405,-0.8096457424215234
0,0,0,0,-0.7091614000103375,1,0,2,1,1,1,1,1,1,1,0,1,-1.4973845242581842,-0.8747442684982906
0,0,1,1,0.3122269100648312,1,2,1,0,0,2,2,0,0,0,1,2,0.667632229747254,0.4513564602589918
0,0,0,0,0.9659154285129392,1,2,1,0,2,0,2,2,2,0,1,0,1.356425204766745,1.6065569851202397
0,1,1,0,1.619603946961047,1,2,1,0,2,2,2,2,2,2,1,1,1.5353107589587,2.4751118615538488
0,0,1,0,-0.137183946368243,1,0,2,1,1,1,1,1,1,0,0,3,-1.5057436623045373,-0.7551539008379159
0,1,0,0,0.1896603128558109,1,2,1,0,0,0,0,2,2,0,1,2,1.0588398903165763,0.5738857634143463
0,0,0,0,-1.1994277888464184,1,0,0,0,2,0,2,2,2,0,1,2,0.3483131563765678,-0.900531770172285
1,0,0,0,1.3744707525430069,1,2,2,1,1,1,1,1,1,1,0,0,-1.318498970066229,-0.2574794255151217
1,0,1,0,0.3939379748708447,1,2,1,0,0,2,2,2,2,1,1,2,1.4517193784951696,1.018416329974538
1,0,1,1,0.3939379748708447,1,0,2,1,1,1,1,1,1,1,0,3,-1.4923690414303723,-0.6305916498213724
0,0,0,0,-0.790872464816351,0,1,0,0,0,2,0,2,2,0,0,2,-0.5260526832719606,-0.7214113857940517
0,0,1,1,1.619603946961047,0,1,0,2,0,2,0,2,2,2,1,1,-0.370572715609794,0.7383556648364026
0,0,1,1,-1.281138853652432,1,0,1,0,0,0,0,2,0,0,1,3,0.5071367792572756,-0.9730328781349032
0,1,1,0,1.33361522014,1,2,1,2,0,2,0,2,2,0,0,0,1.3497378943296623,1.990806228144308
1,0,0,0,-1.281138853652432,1,0,0,0,0,0,0,2,0,0,1,3,-0.3806036812654176,-0.984766522855461
0,0,0,0,-1.281138853652432,1,0,1,0,0,0,0,0,2,0,1,2,0.4954339859923815,-0.9731875589504284
0,0,1,1,0.0670937156467907,1,0,2,1,1,1,1,1,1,1,1,0,-1.4973845242581842,-0.7069597781721219
1,0,0,0,1.2927596877369931,1,0,1,2,2,0,0,2,2,1,1,1,1.1842269610118723,1.9101070369588515
0,1,0,0,0.3939379748708447,1,2,1,0,0,0,0,2,0,0,1,2,0.660944919310172,0.5566719983723225
1,1,1,0,0.4756490396768582,1,2,1,0,2,0,0,0,2,1,0,3,0.7863319900054676,0.7208767326820501
1,0,1,0,1.129337558124966,1,0,1,0,2,0,0,2,2,1,1,2,0.9869513031179408,1.471012396201404
0,1,0,0,-0.2597505435772633,1,2,1,2,2,0,0,0,2,0,1,2,1.0070132344291878,0.0952149311417964
1,0,1,0,0.3122269100648312,1,0,0,0,2,0,0,0,0,0,1,3,-0.4926161310865484,-0.0986664224894171
1,0,1,1,-0.6683058676073308,1,0,2,1,1,1,1,1,1,2,0,3,-1.4840099033840195,-0.880003416226149
1,0,0,0,-0.790872464816351,1,0,1,0,0,0,0,0,2,0,1,2,0.5338860210056052,-0.5626204800277078
0,0,0,0,-1.0360056592343916,1,2,1,0,0,0,0,0,0,0,0,3,0.3533286392043798,-0.7959454416178589
0,0,0,0,-1.1994277888464184,1,0,0,0,0,2,0,2,2,1,1,2,0.1694276021846128,-0.9109837738499196
1,1,1,1,-1.281138853652432,1,0,0,0,0,0,2,0,0,0,1,1,-0.5227090280534193,-0.9866447899011248
0,0,1,1,0.0262381832437839,1,2,2,1,1,1,1,1,1,1,0,1,-1.361966487907265,-0.6547218570433107
1,0,0,0,-1.0360056592343916,1,2,1,0,0,2,0,2,0,0,1,1,0.8180967145816087,-0.7291675238296748
0,1,0,0,-1.1994277888464184,1,0,0,0,0,0,0,0,0,0,0,2,-0.6648143748414211,-0.952239357076438
1,0,0,0,-0.0963284139652362,1,0,1,2,2,2,0,0,0,0,1,1,0.6492421260452773,0.0693169431709984
0,1,1,0,1.5378928821550335,1,2,1,0,0,0,0,0,0,2,1,1,0.3600159496414623,1.383131595723704
0,0,1,1,1.619603946961047,1,2,0,2,2,2,2,0,2,2,0,0,0.5338860210056052,1.565809638859018
0,0,1,1,0.9659154285129392,1,0,1,0,0,0,0,2,2,1,0,0,0.8030502660981736,1.1871730997125802
0,0,0,0,-1.1585722564434118,1,0,1,0,0,0,0,2,0,0,1,2,0.4720283994625929,-0.8744349068672401
0,0,1,0,0.7616377664979054,1,0,1,0,0,0,0,0,0,0,0,3,0.1426783604362831,0.6045125648883446
0,0,0,0,-0.790872464816351,1,0,1,0,0,0,0,2,0,0,1,3,0.5689944008002884,-0.5536931872459652
0,1,1,0,1.619603946961047,1,2,1,2,2,2,2,2,2,2,1,0,1.6707287953096193,2.667667379623418
1,0,0,0,-1.281138853652432,1,0,1,0,0,0,0,0,0,0,0,2,0.1694276021846128,-0.9774965245257746
1,1,1,0,-1.0360056592343916,0,1,0,2,0,0,0,0,0,0,0,0,-1.1730499680596862,-0.9109837738499196
1,0,0,0,-1.117716724040405,1,0,0,0,0,2,0,2,2,0,1,2,0.1727712574031538,-0.855320777520192
0,0,0,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,0,3,-1.5174464555694316,-0.9997926592207704
0,0,1,1,1.4970373497520268,1,2,0,2,2,0,2,2,0,1,0,1,0.2948146728799085,1.1508673025828693
1,0,0,0,-1.1585722564434118,1,0,1,0,0,2,0,0,0,0,1,2,0.301501983316991,-0.8842902845421343
0,0,1,0,0.0670937156467907,1,0,0,0,0,0,2,0,0,0,0,0,-0.4909443034772777,-0.2061474920201013
0,0,0,0,0.4756490396768582,0,1,0,0,0,2,0,2,2,1,1,2,-0.5293963384905018,-0.0074047413295228
0,0,1,0,1.619603946961047,1,2,1,2,0,2,2,2,2,2,1,1,1.5135770000381823,2.4746478191072727
1,1,1,0,-0.2188950111742565,1,2,0,0,2,2,2,2,2,0,1,0,0.6659604021379835,0.0122839167609047
1,1,0,0,-1.2402833212494253,1,2,1,0,0,0,0,0,0,0,1,3,0.3332667078931322,-0.9392903630910392
1,1,0,0,-0.5457392703983105,1,2,1,0,0,2,0,0,0,0,1,2,0.500449468820193,-0.3579777610878092
0,0,1,0,1.619603946961047,1,2,0,2,0,2,2,2,2,2,1,0,0.669304057356525,1.672119553643583
0,1,0,0,1.006770960915946,0,1,0,0,2,2,0,2,2,0,1,2,-0.3304488529872993,0.35898991613106
0,1,0,0,-0.0554728815622295,1,2,1,0,2,0,0,2,2,0,1,2,1.1725241677469782,0.3999140404671676
0,0,1,1,0.6390711692888852,1,2,1,0,0,0,0,0,2,1,1,3,0.5740098836281,0.7726064168455639
0,0,0,0,-0.8317279972193578,1,0,1,0,0,2,2,0,2,0,1,2,0.8197685421908798,-0.524193345999365
1,0,1,1,1.2519041553339865,1,0,2,1,1,1,1,1,1,2,0,3,-1.5157746279601612,-0.4579236651764781
1,0,1,0,1.4970373497520268,0,1,0,0,2,2,2,2,2,1,1,1,-0.1365168503119088,0.8757785208009019
0,1,0,0,-1.0768611916373982,1,2,1,0,2,0,0,2,2,0,1,2,1.1156820290317773,-0.7606561184187425
0,0,0,0,-0.9134390620253712,1,0,1,0,0,0,0,0,2,0,1,0,0.5138240896943581,-0.6345249619875858
1,0,0,0,-0.4231726731892902,1,2,2,1,1,1,1,1,1,0,1,1,-1.3385609013774764,-0.7903548349995893
0,0,0,0,1.0476264933189527,1,2,2,1,1,1,1,1,1,2,0,1,-1.3552791774701825,-0.379146935555407
0,0,1,0,-0.30060607598027,1,0,1,0,0,2,0,0,0,0,1,2,0.3249075698467791,-0.2139036300557243
1,1,0,0,-1.281138853652432,1,0,0,0,0,0,0,0,0,0,0,2,-0.6581270644043385,-0.9884346679093454
0,0,1,1,1.129337558124966,0,1,0,0,2,0,0,2,2,0,1,2,-0.5059907519607133,0.3481180645255713
0,0,0,0,-0.4231726731892902,1,0,1,0,2,0,0,0,2,0,1,3,0.6492421260452773,-0.1883150037159767
1,0,1,0,-0.137183946368243,1,2,1,0,2,0,0,0,0,0,1,0,0.5104804344758171,-0.0072942550327191
0,0,0,0,-0.954294594428378,0,1,0,2,0,2,2,2,2,0,0,3,-0.2134209203383567,-0.7698264810534533
0,0,1,0,0.7207822340948987,1,0,2,1,1,1,1,1,1,1,1,0,-1.5057436623045373,-0.5916120843090109
1,0,0,0,-1.2402833212494253,1,0,1,0,0,0,0,0,0,0,1,1,0.1644121193568008,-0.9488805736536045
0,0,1,0,-1.2402833212494253,1,0,1,0,2,2,0,0,0,0,0,0,0.4954339859923815,-0.9354896344809902
0,0,1,1,0.1488047804528042,1,2,1,0,2,2,0,2,0,0,1,0,1.0855891320649065,0.5197916724992322
0,0,0,0,-1.0360056592343916,1,0,0,0,0,0,2,2,0,0,1,3,-0.1799843681529445,-0.8245834897493899
1,0,1,1,-1.0768611916373982,1,0,0,0,0,0,0,0,0,0,1,0,-0.6781889957155859,-0.8931512855457947
0,1,0,0,-0.9951501268313848,1,0,1,0,0,2,0,2,2,0,1,1,0.9886231307272112,-0.6800674135300899
0,0,0,0,1.006770960915946,1,2,1,2,2,2,0,2,2,2,1,0,1.6071993461573364,1.848765044973412
0,0,1,0,1.0884820257219594,1,2,1,2,2,2,2,0,2,1,1,1,1.408251860654134,1.7105687849312865
0,0,0,0,-0.3414616083832767,1,2,1,0,0,0,2,0,2,0,1,2,0.8247840250186913,-0.0099017316372875
1,0,1,1,0.9659154285129392,0,1,0,0,2,2,0,0,0,1,1,1,-0.9623996892915896,-0.1371156537771208
1,0,1,0,0.9659154285129392,1,2,1,0,2,0,0,2,2,1,0,1,1.1842269610118723,1.4728685659877068
1,0,0,0,1.3744707525430069,1,0,2,1,1,1,1,1,1,2,0,0,-1.510759145132349,-0.4542997146413152
0,1,0,0,-1.281138853652432,1,0,1,0,0,0,0,0,0,0,1,2,0.1777867402309658,-0.9773860382289709
0,0,0,0,-0.9951501268313848,1,0,0,2,0,0,0,0,0,0,1,2,-0.502647096742172,-0.8468575271850252
0,0,0,0,-0.137183946368243,0,1,0,0,0,0,0,0,0,0,1,1,-1.3302017633311234,-0.693369963665261
1,0,0,0,-1.281138853652432,1,0,1,0,0,0,2,0,0,0,0,2,0.304845638535532,-0.9757066465175538
1,0,1,0,-0.7500169324133442,1,2,1,0,0,0,0,0,2,0,1,2,0.677663195402878,-0.5049466330961524
1,0,1,0,0.9250598961099324,0,1,0,0,0,2,2,2,2,0,1,0,-0.3454953014707349,0.3078347607109256
1,0,0,0,-0.6683058676073308,0,1,0,2,2,2,2,2,0,2,0,3,-0.3354643358151111,-0.6035225071044547
0,0,0,0,0.2305158452588177,1,2,0,2,2,2,0,2,2,1,0,0,0.6425548156081948,0.4003559856543826
0,0,1,0,0.5573601044828717,1,2,0,2,0,0,0,0,0,0,0,2,-0.3939783021395824,0.0786861811399562
1,0,0,1,1.5787484145580404,1,2,1,2,2,0,0,0,0,1,1,1,0.6876941610585016,1.6560548460883178
1,1,0,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,0,3,-1.4990563518674551,-0.999549589367802
1,1,0,0,-0.8725835296223645,1,0,1,0,0,0,0,0,2,0,1,2,0.4553101233698868,-0.6220621077081232
0,0,0,0,-1.281138853652432,1,0,0,0,0,0,0,0,0,0,1,3,-0.6832044785433977,-0.9887661267997568
0,0,0,0,-0.8317279972193578,1,0,2,1,1,1,1,1,1,1,0,3,-1.510759145132349,-0.8931070910270732
1,0,1,1,-1.1585722564434118,1,2,1,0,0,2,0,2,2,0,0,2,1.2126480303694729,-0.8378639426252001
1,0,0,1,-1.1994277888464184,1,0,0,2,0,2,0,0,0,0,0,3,-0.3003559560204284,-0.9387821261257416
0,0,0,1,-1.281138853652432,1,0,0,0,0,0,0,0,0,0,0,3,-0.6330496502652795,-0.9881032090189342
0,0,0,0,-0.790872464816351,1,0,1,0,2,2,0,0,0,0,1,2,0.5439169866612293,-0.587546188586633
0,0,1,1,-0.7500169324133442,1,0,1,0,0,0,0,0,0,0,0,2,0.1777867402309658,-0.5459149519509814
1,0,0,0,-1.1994277888464184,0,1,0,0,0,2,0,2,0,0,1,3,-0.8269816529406702,-0.9506262571431034
1,0,1,1,1.415326284946013,1,2,1,2,2,2,0,2,2,1,1,2,1.552029035051406,2.2982674948897728
1,0,1,1,1.619603946961047,1,2,1,2,0,2,0,2,2,1,1,0,1.3781589636872629,2.4601962114853437
0,1,0,0,-1.281138853652432,1,0,1,0,0,0,0,2,0,0,1,2,0.4787157098996754,-0.973408531544036
1,0,0,0,-0.4231726731892902,1,2,1,2,0,0,0,2,2,0,1,2,1.1992734094953077,-0.0825354231560702
0,0,1,0,-1.0768611916373982,1,2,0,0,0,0,0,0,0,0,0,2,-0.4859288206494659,-0.8693967317329894
0,0,1,1,-0.2188950111742565,1,0,2,1,1,1,1,1,1,2,0,3,-1.5040718346952668,-0.7652965428844998
0,0,1,0,1.5787484145580404,1,2,2,1,1,1,1,1,1,2,0,0,-1.333545418549665,-0.2336806771835949
0,0,1,1,-1.281138853652432,1,0,1,0,2,0,0,0,0,0,1,2,0.3282512250653207,-0.9753972848865036
1,0,0,0,-0.3823171407862835,1,2,1,0,0,0,0,0,0,0,1,2,0.3366103631116737,-0.2524854448995924
1,1,0,0,-1.281138853652432,1,0,1,0,0,0,0,2,0,0,1,2,0.4753720546811339,-0.9734527260627576
0,0,1,1,0.8842043637069257,1,2,0,0,2,2,2,2,2,0,1,2,0.7127715751975607,0.990971533848488
1,0,0,0,-1.2402833212494253,0,1,0,0,0,0,0,0,0,0,1,2,-1.331873590940394,-0.9835069790718984
0,1,1,0,1.3744707525430069,1,2,0,0,2,2,0,2,2,2,1,0,0.5238550553499817,1.3184750148341522
0,0,0,0,-1.281138853652432,1,0,1,0,0,0,0,0,0,0,0,3,0.2078796371978365,-0.9769882875604772
1,1,1,0,0.8433488313039189,1,2,0,2,0,0,2,0,0,1,1,2,-0.1615942644509679,0.4189176835174119
0,0,1,1,-1.1585722564434118,1,0,0,0,2,0,2,0,0,0,0,3,-0.2802940247091811,-0.9045092768572198
1,0,0,0,-1.1585722564434118,1,0,1,0,0,0,0,0,2,0,1,2,0.502121296429464,-0.8650877661576433
1,0,1,0,-0.4231726731892902,1,0,0,2,0,0,2,0,0,0,1,2,-0.3571980947356289,-0.49898037306875
1,1,1,1,-0.9951501268313848,1,0,1,0,0,0,0,2,0,0,1,1,0.5205114001314407,-0.75055767089088
1,0,0,0,-1.1994277888464184,1,2,1,0,0,2,0,2,2,0,1,0,1.2260226512436374,-0.8765562437658722
1,0,0,0,-0.5457392703983105,1,2,1,2,0,2,0,0,0,0,1,2,0.6642885745287129,-0.278339238351669
0,0,0,1,-0.790872464816351,1,2,1,0,2,2,0,2,2,1,1,1,1.3129576869257094,-0.4342795976604764
0,0,1,1,1.5378928821550335,1,2,1,2,2,2,2,0,0,2,0,0,0.9702330270252344,1.8991688935752808
0,1,0,0,-1.2402833212494253,1,2,1,0,2,0,0,0,2,0,0,2,0.8231121974094208,-0.9370364426362426
1,0,0,0,1.2519041553339865,1,2,1,0,2,2,0,2,2,2,1,0,1.3330196182369565,1.880364125859284
0,0,0,0,0.6390711692888852,1,0,1,0,2,0,0,0,0,1,0,2,0.3432976735487562,0.6588939201751485
0,0,0,0,-0.7091614000103375,0,1,0,2,2,2,2,0,0,1,0,3,-0.6347214778745502,-0.7019437002972316
1,0,1,0,-0.627450335204324,1,0,1,0,0,0,0,0,0,0,1,0,0.1844740506680484,-0.4718670358331108
0,0,0,0,-1.0360056592343916,1,0,1,0,0,2,0,2,2,0,1,2,1.018716027694082,-0.7163290161410794
0,0,1,0,0.1896603128558109,1,2,1,0,0,2,0,0,0,0,1,1,0.4703565718533224,0.246559060503568
1,1,1,0,1.2110486229309796,1,2,1,0,2,2,0,2,2,1,1,2,1.2995830660515444,1.8126802204373087
0,0,1,1,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,1,1,-1.4957126966489138,-0.9995053948490809
